<<<<<<< HEAD:ocean_data/pop_unemployment.csv
,Country Name,2015 Total Pop,2016 Total Pop,2017 Total Pop,2018 Total Pop,2019 Total Pop,2015 Adults (%),2016 Adults (%),2017 Adults (%),2018 Adults (%),2019 Adults (%),2015 Total Unemploment,2016 Total Unemploment,2017 Total Unemploment,2018 Total Unemploment,2019 Total Unemploment,2015 Female Unemploment,2016 Female Unemploment,2017 Female Unemploment,2018 Female Unemploment,2019 Female Unemploment,2015 Male Unemployment,2016 Male Unemployment,2017 Male Unemployment,2018 Male Unemployment,2019 Male Unemployment
116,Jordan,9266575.0,9551467.0,9779173.0,9956011.0,10101694.0,60.2676393381589,60.756596568283605,61.303517744970996,61.90801939285829,62.54434157280949,13.0749998092651,15.2749996185303,15.1149997711182,14.9589996337891,14.7150001525879,22.662000656127898,24.184999465942397,23.9580001831055,23.693000793457,23.344999313354503,11.029999732971199,13.3579998016357,13.192999839782699,13.036999702453599,12.8050003051758,99.82182312,99.92923737,100.0,99.9,17.6,17.1,16.6,16.1,15.6,75.817,75.934,76.05199999999999,76.175,72.441,72.533,72.628,72.73,12.80259044,15.60815008,16.23290901,15.00431779,15.18736842
117,Japan,127141000.0,126994511.0,126785797.0,126529100.0,126264931.0,60.991284823683394,60.49382347891629,60.0761301376108,59.72678128062451,59.4249196996624,3.4000000953674303,3.0999999046325697,2.79999995231628,2.4000000953674303,2.2909998893737797,3.11299991607666,2.8139998912811297,2.63499999046326,2.17799997329712,2.14499998092651,3.61500000953674,3.31699991226196,2.9270000457763703,2.57399988174438,2.4059998989105202,100.0,100.0,100.0,100.0,2.8,2.7,2.6,2.5,2.5,86.99,87.14,87.26,87.32,80.75,80.98,81.09,81.25,2.522907647,2.487820402,2.494391652,2.5285096730000003,2.517547522
118,Kazakhstan,17542806.0,17794055.0,18037776.0,18276498.5,18513930.0,66.5429794737269,65.7740682874074,64.9483167025433,64.1476039511304,63.4664061152816,4.92999982833862,4.96000003814697,4.90000009536743,4.824999809265139,4.59000015258789,5.5,5.508999824523929,5.43499994277954,5.34800004959106,5.22200012207031,4.39200019836426,4.44600009918213,4.40399980545044,4.34200000762939,4.00500011444092,100.0,100.0,100.0,100.0,11.8,11.0,10.5,10.3,10.5,76.9,76.6,76.92,77.19,67.5,68.1,68.72,68.84,4.852238794,4.3379626039999994,3.453577769,4.652860233999999,5.01098528
119,Kenya,47878336.0,49051686.0,50221473.0,51393010.0,52573973.0,56.45571516938271,56.92169994112721,57.39388204274611,57.878646454015296,58.3827990325175,2.7939999103546103,2.75699996948242,2.6949999332427996,2.63499999046326,2.64199995994568,2.99600005149841,2.9400000572204603,2.8589999675750697,2.8220000267028795,2.79999995231628,2.6029999256134,2.5850000381469704,2.53900003433228,2.45600008964539,2.49000000953674,41.6,65.4,63.58908844,75.0,49.6,47.8,46.4,44.6,43.2,67.111,67.721,68.244,68.684,62.452,63.031000000000006,63.538999999999994,63.965,4.84681876,4.877894917,4.932970984,4.972139775,4.595662313
120,Kyrgyz Republic,5956900.0,6079500.0,6198200.0,6322800.0,6456900.0,64.1648659256961,63.7226986350758,63.406515272952795,63.1548549102717,62.8980103961283,7.55999994277954,7.21000003814697,6.889999866485599,5.96000003814697,6.32999992370605,9.02400016784668,8.73799991607666,8.906999588012699,6.44500017166138,7.46700000762939,6.5430002212524405,6.17899990081787,5.587999820709231,5.656000137329099,5.62099981307983,99.80231476,99.92182922,100.0,100.0,22.3,21.2,20.1,19.2,18.3,74.8,75.1,75.4,75.6,66.7,67.0,67.2,67.4,4.577597171,4.255120025,4.113885034,4.605738983999999,4.101185524
121,Cambodia,15521436.0,15766293.0,16009414.0,16249798.0,16486542.0,64.2786401979817,64.3530387487432,64.31673399061759,64.2299052197099,64.1830348656498,0.39300000667572,0.7160000205039979,0.683000028133392,0.65200001001358,0.6769999861717221,0.45699998736381503,0.851000010967255,0.8130000233650211,0.779999971389771,0.824000000953674,0.33399999141693104,0.5889999866485601,0.560000002384186,0.532000005245209,0.540000021457672,68.81590271,76.60250092,89.07,91.55067444,31.6,30.1,28.8,27.6,26.6,70.61,70.975,71.318,71.62899999999999,66.47399999999999,66.785,67.062,67.312,8.887382725,9.041317281,9.359425129,9.025282393,9.063933322999999
122,Kiribati,110930.0,112524.0,114158.0,115847.0,117606.0,61.443252501577604,61.3940137215172,61.0294504108341,60.507393372292796,60.079417716783105,,,,,,,,,,,,,,,,90.55818141,93.57081604,98.6,100.0,57.4,55.8,54.1,52.5,50.9,71.37899999999999,71.638,71.88,72.113,63.191,63.468,63.74,64.001,,,,,
123,St. Kitts and Nevis,51204.0,51629.0,52036.0,52438.0,52834.0,,,,,,,,,,,,,,,,,,,,,100.0,100.0,100.0,100.0,16.9,16.6,16.2,15.8,15.4,,,,,,,,,,,,,
124,"Korea, Rep.",51014947.0,51217803.0,51361911.0,51606633.0,51709098.0,73.35891973359429,73.164128513294,72.9222529604083,72.60812058913959,72.1933794912468,3.5999999046325697,3.70000004768372,3.70000004768372,3.8480000495910605,4.14799976348877,3.54299998283386,3.5840001106262203,3.5840001106262203,3.7260000705719,3.89800000190735,3.6410000324249303,3.7829999923706095,3.7829999923706095,3.93700003623962,4.3289999961853,100.0,100.0,100.0,100.0,3.5,3.4,3.3,3.3,3.2,85.2,85.4,85.7,85.7,79.0,79.3,79.7,79.7,12.64042266,12.62125187,12.33071192,12.24968791,12.08088105
125,Kuwait,3835591.0,3956875.0,4056099.0,4137312.0,4207083.0,76.6767363882124,76.46089401358401,76.1950830095616,75.91063956501229,75.6663227228938,2.2000000476837203,2.16000008583069,1.79799997806549,2.07599997520447,2.18199992179871,4.68400001525879,5.61899995803833,4.848999977111821,5.44600009918213,5.52400016784668,1.2769999504089398,0.906000018119812,0.7179999947547909,0.9200000166893009,1.06500005722046,100.0,100.0,100.0,100.0,8.7,8.5,8.3,8.1,7.9,76.173,76.26899999999999,76.36399999999999,76.467,74.396,74.495,74.584,74.672,9.204345508,10.96314012,10.91284818,10.44511791,10.54329735
126,Latin America & Caribbean (excluding high income),590731803.0,596647568.0,602435369.0,608125444.0,613773119.0,66.5772975653874,66.7374839286798,66.8808373159704,67.0016673664668,67.0933268245509,6.710003594166699,7.867742278884469,8.1530218017721,8.00872182852683,8.13431679341888,8.06837107609325,9.3410655795693,9.694998862953259,9.529482336030279,9.741461135382279,5.76071786917541,6.83042255822621,7.0603635874360595,6.921475543662179,6.984614328403111,97.23595833,97.43791574,97.76484535,98.24238996,18.40388574,18.4464711,17.56181648,17.04942661,16.52117219,77.99288921,78.1479503,78.29909488,78.44660249,71.56442220000001,71.73080535,71.90016073,72.07206503,3.552808325,3.495489037,3.662532443,3.842892182,3.8717954139999997
127,Lao PDR,6741164.0,6845846.0,6953035.0,7061507.0,7169455.0,62.5514822069304,62.8821185869504,63.1255128156266,63.32093135360479,63.533016107918904,0.691999971866608,0.680000007152557,0.6600000262260439,0.640999972820282,0.625999987125397,0.6389999985694891,0.625,0.605000019073486,0.584999978542328,0.569000005722046,0.744000017642975,0.732999980449677,0.712999999523163,0.694999992847443,0.6819999814033512,89.7,90.75510406,93.6,97.91982269,53.6,51.3,49.2,47.3,45.5,68.331,68.712,69.074,69.417,64.765,65.15,65.508,65.83800000000001,,,,,
128,Lebanon,6532678.0,6711121.0,6811873.0,6848925.0,6855713.0,66.3349088995355,66.48664242679149,66.6657183878929,66.901764700394,67.1544885265763,6.35699987411499,6.30900001525879,6.224999904632571,6.14300012588501,6.229000091552731,10.392999649047901,10.303999900817901,10.133000373840302,9.99699974060059,9.88000011444092,5.0689997673034695,5.02799987792969,4.96600008010864,4.89599990844727,5.04699993133545,100.0,100.0,100.0,100.0,8.3,8.0,7.7,7.4,7.2,80.73100000000001,80.758,80.786,80.821,76.967,76.99600000000001,77.031,77.07600000000001,16.82427806,18.01739632,15.05780747,15.63958963,13.78349604
129,Liberia,4472230.0,4586788.0,4702228.0,4818977.0,4937374.0,54.7322253104156,55.00033029656711,55.29857561078521,55.6215816108536,55.96138757161199,2.0789999961853,3.0810000896453897,3.00399994850159,2.93199992179871,2.8139998912811297,1.7829999923706101,2.33299994468689,2.2750000953674303,2.21099996566772,2.2239999771118195,2.34200000762939,3.75200009346008,3.66100001335144,3.5840001106262203,3.34699988365173,16.11073112,19.8,24.2,25.9182663,91.0,89.3,87.9,86.4,84.6,63.688,64.19800000000001,64.68,65.11399999999999,60.856,61.409,61.911,62.347,1.291361257,1.265004299,1.216742701,1.3038461540000001,1.509156845
130,Libya,6418315.0,6492164.0,6580724.0,6678567.0,6777452.0,66.8933980335961,66.9987286207584,67.1314280921066,67.28872201323671,67.4734841353358,18.881000518798803,18.7889995574951,18.627000808715803,18.4680004119873,18.5629997253418,25.3269996643066,25.2150001525879,25.0030002593994,24.5990009307861,24.5699996948242,15.541999816894501,15.460000038147,15.326000213622999,15.296999931335401,15.463000297546401,73.4256134,71.92141724,70.42612457,67.0,13.3,12.8,12.4,11.9,11.5,75.29,75.449,75.619,75.788,69.23899999999999,69.442,69.672,69.895,,,,,
131,St. Lucia,179126.0,180024.0,180955.0,181889.0,182790.0,71.0019762625191,71.25605474825579,71.48667617184479,71.6645866435024,71.75392526943492,24.0900001525879,21.2630004882813,21.0690002441406,20.878999710083,20.705999374389602,27.462999343872102,23.513000488281303,23.263000488281303,22.9780006408691,23.2560005187988,21.3530006408691,19.4209995269775,19.2600002288818,19.149000167846697,18.5949993133545,97.35904694,98.07876587,98.80738831,99.53749847,21.0,21.3,21.7,22.0,22.3,76.977,77.13,77.283,77.434,74.282,74.435,74.581,74.72,,,,,
132,Latin America & Caribbean,622301083.0,628488528.0,634554056.0,640467174.0,646430843.0,66.6197459081145,66.770587462905,66.9048600044244,67.0169311014977,67.0993226404709,6.70234533544277,7.813107123153549,8.08802101644836,7.95436468514554,8.06917867792271,8.02024524129422,9.23657859693115,9.579105878447699,9.43316940384277,9.62829464457898,5.78002807403183,6.809351844115289,7.02974342767491,6.89519398629434,6.951789294769091,97.33624420000001,97.54536299,97.87798029,98.33114415,18.1,18.1,17.3,16.7,16.3,78.17627456,78.32760443,78.47517863,78.61813593,71.7744776,71.94197485,72.11268857,72.28499211,3.7146476969999997,3.6724471339999996,3.83600304,4.020469783,4.027036651
133,Least developed countries: UN classification,941131317.0,963511276.0,986365080.0,1009662578.0,1033388876.0,56.24186611619471,56.4885723066585,56.7516402336687,57.026388412230304,57.3083305696604,4.41720449477246,4.43716756967118,4.428566571431911,4.35561715889315,4.34826090498183,4.92064843915967,4.94629668265146,4.9000468010528095,4.81563446868901,4.74224287068329,4.04777475421059,4.06115259740053,4.07740149387684,4.01126264795107,4.0529518049128,42.55122102,46.9139077,51.04709972,51.59021365,72.02635367,69.34525035,66.97378941,64.80205089,62.72781126,65.77973439,66.20170423,66.58453546,66.93452987,62.15848049,62.53068222,62.87030904,63.18256438,8.598541922,8.515727036,8.048825169,7.353146063,7.01066838
134,Low income,603234541.0,618780841.0,634796692.0,651327587.0,668454965.0,53.9321393069897,54.1461108776,54.383625149999894,54.640485752564004,54.914229113400296,5.09712586972162,5.0519899093489595,4.96444343402922,4.8814361161501605,4.88968379050179,5.24610548250268,5.19809219726338,5.11297095979126,5.02461267453841,5.00437059587428,4.982379201250639,4.9388823002985,4.84921147905536,4.76983886399316,4.800285077423929,33.21840577,38.74174959,40.64644325,41.87616999,77.6,74.7,72.2,69.9,67.6,64.24204367,64.66196082,65.04955419,65.41046715,60.47871179,60.87297913,61.24426549,61.59539101,7.579302947,7.1704454779999995,7.196691415,6.366046839,5.956328815
135,Liechtenstein,37470.0,37658.0,37800.0,37910.0,38019.0,,,,,,,,,,,,,,,,,,,,,100.0,100.0,100.0,100.0,,,,,,84.5,84.0,86.0,85.5,80.9,80.6,81.6,80.7,,,,,
136,Sri Lanka,20970000.0,21203000.0,21444000.0,21670000.0,21803000.0,65.8354277043931,65.63676685756471,65.4693205689957,65.32977922453611,65.20473221081879,4.51900005340576,4.242000102996831,4.17999982833862,4.11899995803833,4.19799995422363,7.45300006866455,6.83699989318848,6.736999988555911,6.64699983596802,6.6869997978210405,2.98900008201599,2.89000010490417,2.83699989318848,2.77800011634827,2.875,94.07530212,97.5,97.5,99.58340454,8.7,8.2,7.8,7.4,7.1,79.689,79.835,79.979,80.12100000000001,72.887,73.062,73.238,73.415,12.54364987,10.86662442,11.05405401,10.14462565,10.35962824
137,Lower middle income,2749824313.0,2790617792.0,2831466703.0,2872397765.0,2913363391.0,63.3488360723221,63.530024179443,63.689686213494205,63.839155426172105,63.994773427144096,5.10808181922013,5.18944071835544,5.22062454541734,5.13222713646325,5.13493118696058,5.50907193498319,5.652724967205559,5.646237283130361,5.5228267124978,5.5019861806347095,4.93324315310899,4.98849285972082,5.035840187920559,4.9621957288036205,4.97575581197001,80.30261691,82.51471640000001,84.56850478,86.26147399999999,55.9,54.1,52.3,50.5,48.9,69.38111831,69.66956927,69.93637669,70.1780612,66.05484115,66.32321306,66.568541,66.78645672,8.719362404,8.980282915,9.013312997,8.732706291,8.526312255
138,Low & middle income,6126712584.0,6205233900.0,6284043441.0,6361429560.5,6437681136.0,65.41298109225329,65.3865166067022,65.3409150627701,65.2867817981451,65.2429854415148,5.41700133899245,5.56362178913494,5.56701276892856,5.462895417773289,5.52778700763676,5.55296429118865,5.73166762861708,5.7501645256010905,5.637613502686699,5.71169285361177,5.33486901226656,5.4618335430584,5.455857448822661,5.356572690036679,5.416545882816401,84.07847353,85.63939141,86.71763424,87.61290151,46.42331339,44.94120034,43.52631565,42.20315735,40.97595323,72.49119449,72.75232651,72.99585713,73.20705117,68.21242912,68.4703923,68.71832508,68.92581661,6.65722781,6.692332979,6.549987507999999,6.289141572999999,6.144679572
139,Lesotho,2059021.0,2075001.0,2091412.0,2108132.0,2125268.0,61.79592145976171,61.9357792417459,62.145965592718106,62.3825609677432,62.6072570612271,24.3939990997314,24.2999992370605,24.1340007781982,23.9710006713867,23.405000686645497,28.684999465942397,28.4780006408691,27.777000427246104,27.7639999389648,27.118000030517603,20.8430004119873,20.841999053955103,21.118000030517603,20.8239994049072,20.337999343872102,31.81505394,35.28564453,33.7,47.0,94.1,90.6,88.7,86.6,86.4,54.266000000000005,55.299,56.193999999999996,56.95399999999999,47.979,48.968999999999994,49.836999999999996,50.582,3.5758084539999997,3.639927597,4.331440452,3.872967247,3.450149127
140,Late-demographic dividend,2247409050.0,2261412980.0,2275534160.0,2287846154.5,2298470832.0,71.3619584273442,71.0373898029498,70.660934119236,70.2600618130885,69.87708631519901,5.10176759504001,5.27411603529788,5.260620457840409,5.059472796480071,5.064802009849191,4.90338547763168,5.09930062580836,5.11805242165998,4.941652077899031,4.9603651415870305,5.256874798082009,5.40981491082103,5.37114307682778,5.15025032509186,5.145279564193,98.87050055,99.21498004,99.32014892,99.41005657,12.2186227,11.66206178,10.95141123,10.36945279,9.85410167,78.35847297,78.62169323,78.86444199,79.06433688,72.81995593,73.09462346,73.37474074,73.58782319,6.560868752999999,6.578376045,6.297121187,6.045349084,5.911882583
141,Lithuania,2904910.0,2868231.0,2828403.0,2801543.0,2786844.0,66.7197497851208,66.389657653405,65.9715598503416,65.4125423380302,64.7061360104101,9.11999988555908,7.861999988555911,7.07299995422363,6.14699983596802,6.3520002365112305,8.16100025177002,6.650000095367429,5.6729998588562,5.40999984741211,6.30499982833862,10.0970001220703,9.09799957275391,8.49600028991699,6.89099979400635,6.400000095367429,100.0,100.0,100.0,100.0,4.9,4.7,4.4,4.0,3.7,79.7,80.1,80.5,80.7,69.2,69.5,70.7,70.9,3.3073869389999997,4.437065637,5.310344828,5.969054288,5.870936438999999
142,Luxembourg,569604.0,582014.0,596336.0,607950.0,619896.0,69.6279252780371,69.7182977019114,69.8281833386832,69.9380218288939,70.0178162795645,6.669000148773191,6.29099988937378,5.52199983596802,5.58500003814697,5.36299991607666,7.34899997711182,6.631999969482419,5.499000072479251,5.883999824523929,5.889999866485599,6.10900020599365,6.01200008392334,5.54099988937378,5.3319997787475595,4.91699981689453,100.0,100.0,100.0,100.0,2.9,2.9,2.8,2.8,2.8,84.7,85.4,84.4,84.6,80.0,80.1,79.9,80.1,1.151871212,1.056428702,1.341434112,1.312820968,1.425666644
143,Latvia,1977527.0,1959537.0,1942248.0,1927174.0,1912789.0,65.387095191708,65.09153275191889,64.5904329718102,63.960602740322706,63.3557327862224,9.8730001449585,9.64299964904785,8.715000152587889,7.412000179290769,6.51999998092651,8.63700008392334,8.39999961853027,7.6739997863769505,6.41699981689453,5.63100004196167,11.088000297546401,10.8909997940063,9.7519998550415,8.40499973297119,7.40700006484985,100.0,100.0,100.0,100.0,5.0,4.5,4.2,3.9,3.6,79.5,79.6,79.7,79.7,69.7,69.8,69.8,70.1,2.774270788,4.014184397,4.367255738,5.523517751,5.562867421
144,"Macao SAR, China",602085.0,612836.0,622585.0,631636.0,640445.0,78.7935258310704,77.90665039260101,76.9215448492977,75.8617304903457,74.76879357321859,1.8099999427795401,1.89999997615814,2.0,1.9659999608993501,2.2369999885559104,1.60099995136261,1.49399995803833,1.5920000076293899,1.58500003814697,1.7990000247955302,2.0090000629425,2.2909998893737797,2.38700008392334,2.3250000476837203,2.6470000743866,100.0,100.0,100.0,100.0,,,,,,86.631,86.781,86.92,87.051,80.718,80.87100000000001,81.013,81.149,,,,,
145,St. Martin (French part),35858.0,36065.0,36560.0,37264.0,38002.0,,,,,,,,,,,,,,,,,,,,,100.0,100.0,100.0,100.0,,,,,,82.8,82.9,83.0,83.2,76.3,76.5,76.6,76.7,,,,,
146,Morocco,34663603.0,35126296.0,35581294.0,36029138.0,36471769.0,65.8865986896977,65.81884852433721,65.7940536386364,65.7807150460324,65.7300280663655,9.46000003814697,9.30000019073486,9.1870002746582,9.07800006866455,9.01900005340576,10.423999786377,10.701000213623,10.718000411987301,10.5380001068115,10.414999961853,9.13899993896484,8.8439998626709,8.699999809265138,8.60999965667725,8.574000358581541,99.61175537,99.74356842,100.0,100.0,25.3,24.2,23.1,22.2,21.4,76.96300000000001,77.202,77.438,77.668,74.433,74.694,74.94800000000001,75.19,10.52065407,10.54605038,10.59254129,10.47862381,10.30490228
147,Monaco,37718.0,38070.0,38392.0,38682.0,38964.0,,,,,,,,,,,,,,,,,,,,,100.0,100.0,100.0,100.0,3.5,3.4,3.3,3.2,3.1,,,,,,,,,,,,,
148,Moldova,2834530.0,2802170.0,2755158.0,2706049.0,2657637.0,74.15911268332229,73.7985577503641,73.2747425661702,72.67035279855791,72.0971898192129,3.69400000572205,4.18499994277954,4.09800004959106,2.9779999256133998,5.47300004959106,2.92000007629395,2.8800001144409197,3.33899998664856,2.4719998836517303,4.1550002098083505,4.44500017166138,5.44799995422363,4.82299995422363,3.4790000915527304,6.76800012588501,100.0,100.0,100.0,100.0,15.6,15.3,15.0,14.7,14.4,75.76,75.9,75.993,76.074,67.208,67.34,67.439,67.53,0.932863103,1.122114241,1.041898473,1.047638104,1.10696981
149,Madagascar,24234088.0,24894380.0,25570540.0,26262368.0,26969307.0,55.5225680454738,55.8271207505954,56.0975040312059,56.3451322813798,56.5890958933428,1.7849999666213998,1.76300001144409,1.72500002384186,1.68900001049042,1.75800001621246,1.8009999990463301,1.78999996185303,1.7519999742507901,1.72099995613098,1.84599995613098,1.7699999809265101,1.73800003528595,1.70000004768372,1.6590000391006499,1.67299997806549,20.24713707,22.9,24.1,25.90781212,57.9,56.0,54.1,52.3,50.6,67.09100000000001,67.506,67.90899999999999,68.301,63.998999999999995,64.369,64.72800000000001,65.077,3.994649462,3.701485066,3.3878295410000003,3.707788677,3.29681277
